,FIRE_YEAR,DISCOVER_1,STAT_CAU_1,CONT_DATE,FIRE_SIZE,LATITUDE,LONGITUDE,Coordinates
1638128,2013,107,Lightning,2013/04/17 00:00:00.000,1.3,35.17916667,-83.73083333,POINT (251319.4238092502 3896328.141447581)
1459401,2011,153,Lightning,2011/06/03 00:00:00.000,0.5,35.14888889,-83.20611111,POINT (299037.1584667146 3891782.481819285)
1030234,1998,257,Lightning,,0.1,35.155,-83.1417,POINT (304920.1436951018 3892332.111962068)
1026069,1997,186,Lightning,,0.1,35.155,-83.1517,POINT (304009.1340510902 3892351.774574154)
1176702,2010,109,Lightning,2010/04/20 00:00:00.000,76.0,35.082222200000004,-83.35972220000001,POINT (284866.2521559604 3884708.330782638)
30856,2008,219,Lightning,2008/08/07 00:00:00.000,7.0,35.02638889,-83.18277778,POINT (300865.3120155955 3878147.231978762)
25910,2007,236,Lightning,2007/08/25 00:00:00.000,5.0,35.06833333,-83.11833333,POINT (306844.3367279657 3882673.101878686)
74488,1994,118,Lightning,1994/04/29 00:00:00.000,18.0,35.095,-83.10833333,POINT (307818.8929707749 3885611.723698257)
27546,2008,153,Lightning,2008/06/02 00:00:00.000,0.5,35.11611111,-83.27083333,POINT (293057.364363839 3888279.198383935)
30838,2008,176,Lightning,2008/07/05 00:00:00.000,440.0,35.13111111,-83.27027778,POINT (293145.953970822 3889941.965396434)
1051944,2002,96,Lightning,,2.0,35.05,-83.7,POINT (253739.2200925509 3881921.610905328)
28022,2008,175,Lightning,2008/06/23 00:00:00.000,15.0,35.05138889,-83.73361111,POINT (250677.060437011 3882159.259737419)
112869,1998,256,Lightning,1998/09/13 00:00:00.000,3.0,35.06833333,-83.74,POINT (250145.8799613695 3884055.090486731)
83717,1995,197,Lightning,1995/07/16 00:00:00.000,0.2,35.09,-83.7,POINT (253859.4632955508 3886359.196733919)
104096,1998,50,Lightning,1998/02/22 00:00:00.000,10.0,35.09,-83.88666667,POINT (236837.579346403 3886836.637636298)
59333,1993,189,Lightning,1993/07/08 00:00:00.000,0.1,35.08166667,-83.31166667,POINT (289246.8233239131 3884543.978644775)
1033976,1999,235,Lightning,,0.7,35.0333,-83.1667,POINT (302348.9766993094 3878881.865303872)
926287,2002,230,Lightning,,0.1,34.9833,-82.7833,POINT (337228.7899010525 3872643.689383277)
910551,1999,234,Lightning,,0.5,34.9833,-82.9,POINT (326575.6572555243 3872840.081222324)
579018,2007,238,Lightning,,1.0,34.98332,-82.90029,POINT (326549.2260705945 3872842.803114065)
910555,1999,266,Lightning,,8.0,34.9944,-82.9614,POINT (320994.7459265737 3874179.606374931)
575349,2006,163,Lightning,,25.0,34.99675,-82.91443998,POINT (325286.0601228365 3874357.086948616)
583383,2008,181,Lightning,,8.0,35.00219,-82.80083,POINT (335666.3302587324 3874767.578942165)
583124,2008,173,Lightning,,1.0,35.01,-82.95666999999999,POINT (321460.3912737154 3875901.466393819)
578132,2007,159,Lightning,,205.0,35.01152002,-82.95806997,POINT (321335.938585535 3876072.570085095)
575359,2006,175,Lightning,,1.5,35.01175002,-82.95900999999999,POINT (321250.654704325 3876099.764478887)
135168,2001,105,Lightning,2001/04/15 00:00:00.000,1.0,35.02194444,-83.68333333,POINT (255175.9868419348 3878768.112421193)
1588385,2012,117,Lightning,2012/04/26 00:00:00.000,0.1,34.977715,-82.80088,POINT (335612.8227670114 3872053.018409342)
1475628,2011,160,Lightning,2011/06/10 00:00:00.000,0.1,35.009056,-82.822266,POINT (333723.8738284301 3875564.618158436)
1589562,2012,190,Lightning,2012/07/08 00:00:00.000,1.0,35.049999,-82.699997,POINT (344959.0721637151 3879908.927369664)
1589555,2012,190,Lightning,2012/07/08 00:00:00.000,0.2,35.066666,-82.666664,POINT (348030.2593001348 3881706.20821502)
1475617,2011,156,Lightning,2011/06/06 00:00:00.000,5.0,34.995529,-82.92421,POINT (324391.7122793344 3874238.795349143)
1006744,1993,193,Lightning,,0.2,35.0583,-82.9017,POINT (326578.9790835872 3881161.854572815)
1857613,2015,138,Lightning,2015/05/18 00:00:00.000,0.1,34.9912,-83.7585,POINT (248221.7976941838 3875544.404053593)
1176856,2010,106,Lightning,2010/04/16 00:00:00.000,1.2,35.0505556,-83.36916670000001,POINT (283921.5389469405 3881215.996473189)
121540,1999,112,Lightning,1999/04/24 00:00:00.000,45.0,34.94166667,-83.59166667,POINT (263310.4286105984 3869641.336075889)
154465,2002,220,Lightning,2002/08/09 00:00:00.000,14.9,34.92111111,-83.54944444,POINT (267109.2179059837 3867261.871000335)
28368,2008,203,Lightning,2008/07/22 00:00:00.000,107.2,34.94222222,-83.31277778,POINT (288787.0702763675 3869078.100727765)
58590,1993,195,Lightning,1993/07/14 00:00:00.000,1.0,34.95166667,-83.49666667,POINT (272016.1556134742 3870529.806389646)
58595,1993,211,Lightning,1993/07/31 00:00:00.000,2.0,34.96166667,-83.50166667,POINT (271587.2480312024 3871650.545396766)
27699,2008,170,Lightning,2008/06/22 00:00:00.000,54.2,34.99111111,-83.48888889,POINT (272835.5547640927 3874887.733684135)
137933,2001,167,Lightning,2001/06/17 00:00:00.000,12.0,34.9,-83.16666667,POINT (302031.4200488824 3864095.760767495)
112679,1998,250,Lightning,1998/09/07 00:00:00.000,5.0,34.90833333,-83.09166667,POINT (308904.5745366535 3864874.304506449)
59398,1993,106,Lightning,1993/04/17 00:00:00.000,5.0,34.93333333,-83.06666667,POINT (311246.2124865233 3867599.840774868)
99229,1997,88,Lightning,1997/03/30 00:00:00.000,27.0,34.93833333,-83.06833333,POINT (311105.439390248 3868157.588423723)
58589,1993,189,Lightning,1993/07/14 00:00:00.000,1050.0,34.94166667,-83.14,POINT (304567.2164017581 3868665.069748676)
152123,2002,159,Lightning,2002/06/09 00:00:00.000,1.0,34.96666667,-83.05,POINT (312844.4622335786 3871265.838794939)
32479,2008,179,Lightning,2008/06/30 00:00:00.000,150.0,34.96944444,-82.99416667,POINT (317948.6579251391 3871470.790304836)
96738,1997,143,Lightning,1997/05/24 00:00:00.000,17.2,34.99,-83.16166667,POINT (302704.1860621808 3874068.911178192)
15460,2006,170,Lightning,2006/06/19 00:00:00.000,3.0,35.01388889,-83.05,POINT (312951.9756431347 3876503.752149816)
583149,2008,179,Lightning,,1.0,34.94384,-82.86104,POINT (330050.7098997541 3868396.394380745)
926274,2002,204,Lightning,,0.5,34.95,-82.8333,POINT (332596.742553638 3869032.830757297)
590445,2005,91,Lightning,,3.0,34.95861001,-82.87889001,POINT (328451.2412697605 3870065.110650598)
27779,2008,170,Lightning,2008/06/18 00:00:00.000,0.1,34.88083333,-83.73527778,POINT (250006.9412539809 3863242.118715342)
27729,2008,179,Lightning,2008/06/28 00:00:00.000,0.2,34.87444444,-83.46416667,POINT (274773.5519457147 3861889.858570986)
583566,2008,190,Lightning,,0.1,34.85,-83.18333,POINT (300387.7326499573 3858582.749969389)
32500,2008,190,Lightning,2008/07/08 00:00:00.000,0.2,34.86416667,-83.19666667,POINT (299202.6606630435 3860180.795769345)
910483,1999,264,Lightning,,0.1,34.8672,-83.1181,POINT (306392.7187829937 3860362.574260783)
125529,1999,226,Lightning,1999/08/14 00:00:00.000,3.0,34.86722222,-83.1175,POINT (306447.6232649839 3860363.879309495)
579032,2007,244,Lightning,,8.0,34.8693,-83.15331,POINT (303178.7919832178 3860664.13389575)
1793580,2015,202,Lightning,2015/07/21 00:00:00.000,0.1,34.70638889,-83.25722222,POINT (293272.738407206 3842802.750238189)
1805367,2015,89,Lightning,2015/03/30 00:00:00.000,0.5,34.866028,-83.122917,POINT (305949.5904539066 3860241.897183535)
1458551,2011,205,Lightning,2011/07/25 00:00:00.000,3.0,34.90694444,-83.20833333,POINT (298240.6792075908 3864949.276614145)
1063115,2009,198,Lightning,2009/07/18 00:00:00.000,7.3,34.94722222,-83.15638889,POINT (303083.5684157857 3869313.465008548)
154460,2002,212,Lightning,2002/08/01 00:00:00.000,0.3,34.84416667,-83.60416667,POINT (261887.1519619236 3858854.931843932)
121487,1999,111,Lightning,1999/04/21 00:00:00.000,17.0,34.84222222,-83.7375,POINT (249686.7156651588 3858964.236932312)
108064,1998,252,Lightning,1998/09/14 00:00:00.000,15.5,34.85,-83.48333333,POINT (272954.1033226803 3859221.518981531)
1793427,2015,138,Lightning,2015/05/18 00:00:00.000,0.4,34.76694444,-83.37555556,POINT (282591.839211093 3849769.534233646)
1569950,2012,215,Lightning,2012/08/02 00:00:00.000,0.5,34.83333333,-83.44972222,POINT (275982.5666407851 3857297.048109089)
1613448,2012,214,Lightning,2012/08/01 00:00:00.000,0.5,34.84972222,-83.44972222,POINT (276027.0017157154 3859115.047665312)
1063114,2009,198,Lightning,2009/07/17 00:00:00.000,0.1,34.8875,-83.38972222,POINT (281613.7845718088 3863173.15140372)
910420,1999,233,Lightning,,20.0,34.7728,-83.1931,POINT (299307.1442102781 3850039.134498535)
125531,1999,234,Lightning,1999/08/22 00:00:00.000,1.0,34.8,-83.2,POINT (298741.7343062145 3853070.002366999)
83748,1995,77,Lightning,1995/03/18 00:00:00.000,1.0,34.81166667,-83.12666667,POINT (305478.8733451171 3854219.409106273)
27876,2008,176,Lightning,2008/06/24 00:00:00.000,12.2,34.72416667,-83.47083333,POINT (273753.5559466669 3845234.748259461)
154507,2002,115,Lightning,2002/04/25 00:00:00.000,5.0,34.7275,-83.49361111,POINT (271676.5754537127 3845656.023447386)
121530,1999,266,Lightning,1999/09/23 00:00:00.000,3.0,34.73583333,-83.42527778,POINT (277957.0516419645 3846427.280931731)
135310,2000,135,Lightning,2000/05/15 00:00:00.000,22.0,34.74638889,-83.385,POINT (281673.1782690947 3847509.88877131)
575358,2006,173,Lightning,,0.2,34.75009001,-83.28909997,POINT (290463.0622163661 3847716.186818478)
8261,2006,174,Lightning,2006/06/23 00:00:00.000,0.25,34.74777778,-83.41083333,POINT (279311.5596046958 3847720.406443154)
121514,1999,267,Lightning,1999/09/24 00:00:00.000,3.0,34.75277778,-83.51666667,POINT (269635.2847797277 3848512.695851279)
12659,2006,144,Lightning,2006/05/28 00:00:00.000,7.5,34.76305556,-83.32,POINT (287667.2469783823 3849219.270239338)
28731,2008,206,Lightning,2008/08/09 00:00:00.000,92.4,34.76888889,-83.45944444,POINT (274918.0734139995 3850170.099232746)
21902,2007,249,Lightning,2007/09/20 00:00:00.000,350.0,34.72055556,-83.78166667,POINT (245272.9680430371 3845578.002303161)
27877,2008,174,Lightning,2008/06/22 00:00:00.000,0.1,34.73555556,-83.71861111,POINT (251093.7531840757 3847084.006749047)
121492,1999,153,Lightning,1999/06/04 00:00:00.000,133.0,34.74888889,-83.72888889,POINT (250192.6841370024 3848588.66679164)
1569946,2012,185,Lightning,2012/07/08 00:00:00.000,1.5,34.91638889,-84.72277778,POINT (159862.0394900909 3870101.154591232)
26966,2008,88,Lightning,2008/03/29 00:00:00.000,0.1,34.88861111,-84.5125,POINT (178974.7720853455 3866323.161412148)
164238,2004,163,Lightning,2004/06/11 00:00:00.000,3.5,34.89611111,-84.70444444,POINT (161454.5341754672 3867788.566491083)
135329,2000,305,Lightning,2000/11/02 00:00:00.000,595.0,34.90333333,-84.60027778,POINT (171007.4925055539 3868242.21623178)
82908,1995,217,Lightning,1995/08/05 00:00:00.000,0.1,34.9,-84.72,POINT (160048.2877401682 3868272.93209279)
7367,2006,99,Lightning,2006/04/09 00:00:00.000,22.4,34.90833333,-84.46305556,POINT (183571.4505580934 3868354.026426045)
1458545,2011,185,Lightning,2011/07/07 00:00:00.000,19.0,34.91,-84.72722222,POINT (159429.3315234844 3869407.28036416)
436778,2006,99,Lightning,,22.15,34.90941945,-84.03927839,POINT (222310.2528875907 3867215.336459696)
1458542,2011,143,Lightning,2011/05/23 00:00:00.000,10.0,34.89166667,-84.06833333,POINT (219594.303085298 3865326.747429912)
1237491,2000,42,Lightning,2000/02/11 00:00:00.000,1.16,34.8927,-84.4072,POINT (188618.1355352495 3866443.921626086)
449271,2007,166,Lightning,,2.01,34.84843336,-84.72279874,POINT (159579.4947618388 3862559.820784256)
82909,1995,231,Lightning,1995/08/19 00:00:00.000,1.0,34.85,-84.68,POINT (163501.3812518281 3862588.936808151)
96736,1997,135,Lightning,1997/05/16 00:00:00.000,20.0,34.86333333,-84.52833333,POINT (177428.1519159687 3863569.09996946)
165235,2004,130,Lightning,2004/05/09 00:00:00.000,0.1,34.86138889,-84.65027778,POINT (166266.546290763 3863753.257015084)
448952,2007,238,Lightning,,0.93,34.87123215,-84.34889797,POINT (193868.7351196269 3863881.864722947)
448998,2007,116,Lightning,,0.1,34.88157799,-84.38538601,POINT (190570.7561817715 3865142.099509217)
19038,2007,165,Lightning,2007/06/14 00:00:00.000,0.1,34.86722222,-83.925,POINT (232617.9191628431 3862222.400913956)
455991,2008,181,Lightning,,0.25,34.84192087,-84.3538257,POINT (193309.1678303826 3860644.574426416)
7417,2006,100,Lightning,2006/04/10 00:00:00.000,0.58,34.83027778,-83.97055556,POINT (228330.7322484344 3858246.208447284)
1805381,2015,91,Lightning,2015/04/02 00:00:00.000,41.88,34.79361111,-84.61361111,POINT (169349.1469415962 3856110.252351567)
1237624,2000,41,Lightning,2000/02/10 00:00:00.000,0.32,34.7899,-84.4278,POINT (186344.3849768008 3855101.293772153)
449261,2007,132,Lightning,,40.0,34.77382519,-84.63963192,POINT (166887.4065872054 3854000.743034952)
1793428,2015,91,Lightning,2015/04/02 00:00:00.000,90.0,34.79,-84.60916667,POINT (169741.5864388483 3855694.875510062)
96023,1996,105,Lightning,1996/04/14 00:00:00.000,0.3,34.75,-84.08333333,POINT (217739.581420817 3849651.091955483)
82874,1995,131,Lightning,1995/05/11 00:00:00.000,2.0,34.75,-84.25,POINT (202476.6372357757 3850132.41588308)
449200,2007,167,Lightning,,4.54,34.75935133,-84.3586641,POINT (192559.6720530519 3851497.533017729)
449195,2007,132,Lightning,,2.86,34.76055770000001,-84.47277154,POINT (182114.8764263016 3851986.983501479)
18756,2007,132,Lightning,2007/05/16 00:00:00.000,965.0,34.75694444,-84.6375,POINT (167014.7137522248 3852120.395522255)
424774,2005,97,Lightning,,8.73,34.67210641,-84.70196409,POINT (160763.745540975 3842921.552873443)
432049,2004,69,Lightning,,0.51,34.67873682,-84.54398331,POINT (175273.2305981309 3843135.597775736)
874073,1999,266,Lightning,,0.1,34.6869,-84.3236,POINT (195504.6674726681 3843351.66719085)
96032,1996,280,Lightning,1996/10/06 00:00:00.000,0.1,34.66666667,-84.2,POINT (206761.267908401 3840739.339476998)
145468,2001,49,Lightning,2001/02/18 00:00:00.000,4.0,34.66944444,-84.2425,POINT (202875.1548520249 3841172.265681187)
58569,1993,214,Lightning,1993/08/03 00:00:00.000,2.5,34.68666667,-83.95,POINT (229743.1009127698 3842257.931132168)
104777,1998,201,Lightning,1998/07/20 00:00:00.000,9.0,34.69666667,-83.95166667,POINT (229622.9237963092 3843371.839474694)
456072,2008,103,Lightning,,2.28,34.66949446,-84.65417506,POINT (165134.5727088301 3842471.479491505)
449274,2007,180,Lightning,,28.07,34.66928353,-84.68843207,POINT (161992.8985824365 3842562.711115789)
121524,1999,113,Lightning,1999/04/23 00:00:00.000,0.2,34.63333333,-84.2,POINT (206643.7043360386 3837040.958653676)
875804,1999,111,Lightning,,60.2,34.5669,-84.3028,POINT (196974.4191523788 3829974.244492663)
456094,2008,102,Lightning,,0.02,34.56875885,-84.66178225,POINT (164030.6808920428 3831318.202882833)
121523,1999,111,Lightning,1999/04/21 00:00:00.000,75.0,34.58333333,-84.41666667,POINT (186584.7819116862 3832145.789614971)
449202,2007,186,Lightning,,16.22,34.55304771,-84.6647388,POINT (163695.9367296211 3829584.602894928)
1391923,1994,63,Lightning,1994/03/04 00:00:00.000,1.43,34.5328,-84.531,POINT (175895.8896429908 3826899.959847088)
874127,1999,104,Lightning,,0.1,34.5156,-84.4064,POINT (187273.251689764 3824598.326808523)
1420679,1992,201,Lightning,1992/07/19 00:00:00.000,0.01,34.5156,-84.3857,POINT (189174.4280288307 3824534.399320231)
7776,2006,143,Lightning,2006/05/23 00:00:00.000,1.3,34.66,-83.3825,POINT (281675.0873002415 3837921.79005626)
58607,1993,213,Lightning,1993/08/01 00:00:00.000,10.0,34.66333333,-83.35166667,POINT (284509.7623534359 3838225.097531962)
96028,1996,184,Lightning,1996/07/02 00:00:00.000,4.0,34.67666667,-83.38833333,POINT (281184.2902106709 3839783.19718572)
83750,1995,93,Lightning,1995/04/03 00:00:00.000,5.0,34.68333333,-83.27166667,POINT (291891.8565660807 3840275.181473049)
52702,1992,104,Lightning,1992/04/13 00:00:00.000,1.0,34.68666667,-83.33333333,POINT (286250.0321527623 3840774.207048405)
15469,2006,173,Lightning,2006/06/22 00:00:00.000,10.0,34.70055556,-83.26388889,POINT (292647.4970821119 3842169.434154605)
97451,1997,173,Lightning,1997/06/22 00:00:00.000,2.0,34.72,-83.5,POINT (271070.764860231 3844838.594491288)
1260509,2002,1,Lightning,2002/01/01 00:00:00.000,8.5,34.6868,-83.7831,POINT (245038.0336093681 3841836.890706195)
121493,1999,232,Lightning,1999/08/20 00:00:00.000,3.0,34.66722222,-83.80055556,POINT (243378.0169592236 3839709.374433736)
27728,2008,178,Lightning,2008/06/26 00:00:00.000,93.6,34.68333333,-83.81111111,POINT (242460.4403931878 3841523.675816612)
1412306,1994,117,Lightning,1994/04/27 00:00:00.000,0.15,34.4814,-84.6759,POINT (162381.7512062225 3821671.165565643)
460673,2009,333,Lightning,,0.01,34.46062494,-84.52700618,POINT (175983.0693622153 3818878.385472624)
1261918,2002,211,Lightning,2002/07/30 00:00:00.000,0.24,34.44412081,-84.56080394,POINT (172812.244696071 3817155.882478109)
874050,1999,232,Lightning,,0.3,34.4128,-84.2817,POINT (198355.913296483 3812813.237688912)
449407,2007,133,Lightning,,158.82001,34.42261125,-84.35037827,POINT (192076.6423000962 3814108.637820142)
1805792,2015,138,Lightning,2015/05/18 00:00:00.000,1.2,34.38393333,-84.62482778,POINT (166687.4088617578 3810686.128755793)
1612132,2012,187,Lightning,2012/07/05 00:00:00.000,0.5,34.38466111,-84.65636111,POINT (163789.3207091453 3810871.128344158)
1490617,2011,268,Lightning,2011/09/25 00:00:00.000,1.5,34.39798434,-84.30058508,POINT (196565.7899773581 3811225.841844698)
1418741,1993,210,Lightning,1993/07/31 00:00:00.000,0.03,34.3956,-84.4061,POINT (186852.4453952077 3811282.522430388)
448896,2007,164,Lightning,,14.3,34.36093766,-84.64040472,POINT (165162.7078673229 3808185.759513946)
449417,2007,165,Lightning,,0.1,34.38699429,-84.49982573,POINT (178198.7179337099 3810621.474203257)
1609558,2012,127,Lightning,2012/05/06 00:00:00.000,5.86,34.366743799999995,-84.62735832,POINT (166386.3312869814 3808787.008297199)
1378762,1992,103,Lightning,1992/04/12 00:00:00.000,8.16,34.3614,-84.5717,POINT (171486.8600394523 3808012.178911567)
1488959,2011,233,Lightning,2011/08/22 00:00:00.000,0.11,34.36926047,-84.38467546,POINT (188725.3874340829 3808293.960360683)
1486988,2011,217,Lightning,2011/08/05 00:00:00.000,11.0,34.37161913,-84.32698058,POINT (194042.1321166892 3808379.94730133)
1488963,2011,315,Lightning,2011/11/11 00:00:00.000,0.2,34.37108549,-84.3857059,POINT (188637.3449622449 3808499.622077902)
1486989,2011,224,Lightning,2011/08/12 00:00:00.000,7.0,34.31663828,-84.63403971,POINT (165572.3248322752 3803249.027195162)
1204226,2010,207,Lightning,,45.0,34.30369884,-84.56541678,POINT (171840.038130626 3801589.150122731)
1486985,2011,172,Lightning,2011/06/21 00:00:00.000,8.0,34.31202786,-84.62873657,POINT (166042.3030506958 3802719.960330707)
1486983,2011,156,Lightning,2011/06/05 00:00:00.000,0.2,34.28475351,-84.42164013,POINT (185008.2826071455 3799031.540943957)
1612130,2012,185,Lightning,2012/07/03 00:00:00.000,103.0,34.27351944,-84.6657,POINT (162484.5659633511 3798569.099120274)
1260897,2002,241,Lightning,2002/08/29 00:00:00.000,38.0,34.27392876,-84.71125967,POINT (158289.2202758914 3798766.887523205)
1260895,2002,240,Lightning,2002/08/28 00:00:00.000,6.0,34.27392876,-84.71125967,POINT (158289.2202758914 3798766.887523205)
455834,2008,143,Lightning,,25.0,34.27467957,-84.70036826,POINT (159295.5852737678 3798813.606895983)
448615,2007,231,Lightning,,1.0,34.22857404,-84.74505188,POINT (154990.788673663 3793848.109041017)
448619,2007,233,Lightning,,20.0,34.23400095,-84.74599269,POINT (154926.2526097219 3794453.525548236)
874266,1999,210,Lightning,,16.3,34.1558,-84.6328,POINT (165048.9594644576 3785397.575076408)
